6.70629	7.16E-07
6.7295	6.74E-07
6.75279	6.35E-07
6.77616	5.98E-07
6.79961	5.63E-07
6.82314	5.30E-07
6.84675	4.99E-07
6.87045	4.70E-07
6.89423	4.42E-07
6.91809	4.17E-07
6.94203	3.92E-07
6.96606	3.69E-07
6.99016	3.48E-07
7.01685	3.29E-07
7.04598	3.12E-07
7.07523	2.97E-07
7.10461	2.82E-07
7.1341	2.68E-07
7.16372	2.54E-07
7.19346	2.41E-07
7.22333	2.29E-07
7.25332	2.18E-07
7.28343	2.07E-07
7.31367	1.97E-07
7.34404	1.87E-07
7.37453	1.77E-07
7.40515	1.68E-07
7.43589	1.60E-07
7.46676	1.52E-07
7.49776	1.44E-07
7.52889	1.37E-07
7.56015	1.30E-07
7.59154	1.24E-07
7.62306	1.17E-07
7.65471	1.12E-07
7.68649	1.06E-07
7.7184	1.01E-07
7.75044	9.56E-08
7.78262	9.08E-08
7.81493	8.62E-08
7.84738	8.19E-08
7.87996	7.78E-08
7.91268	7.39E-08
7.94553	7.02E-08
7.97852	6.66E-08
8.01363	6.36E-08
8.05191	6.11E-08
8.09038	5.87E-08
8.12904	5.63E-08
8.16788	5.41E-08
8.2069	5.20E-08
8.24611	4.99E-08
8.28551	4.79E-08
8.3251	4.60E-08
8.36488	4.42E-08
8.40484	4.25E-08
8.445	4.08E-08
8.48535	3.92E-08
8.52589	3.76E-08
8.56662	3.61E-08
8.60755	3.47E-08
8.64868	3.33E-08
8.69	3.20E-08
8.73152	3.08E-08
8.77324	2.95E-08
8.81516	2.84E-08
8.85727	2.73E-08
8.89959	2.62E-08
8.94211	2.51E-08
8.98484	2.41E-08
9.02777	2.32E-08
9.07169	2.23E-08
9.11655	2.15E-08
9.16162	2.08E-08
9.20692	2.00E-08
9.25245	1.93E-08
9.2982	1.86E-08
9.34417	1.79E-08
9.39037	1.73E-08
9.43681	1.67E-08
9.48347	1.61E-08
9.53036	1.55E-08
9.57748	1.49E-08
9.62484	1.44E-08
9.67243	1.39E-08
9.72025	1.34E-08
9.76832	1.29E-08
9.81662	1.25E-08
9.86515	1.20E-08
9.91393	1.16E-08
9.96295	1.12E-08
10.01222	1.08E-08
10.06172	1.04E-08
10.11147	1.00E-08
7.95912	6.98E-08
7.96865	6.90E-08
7.9782	6.83E-08
7.98776	6.75E-08
7.99733	6.68E-08
8.00691	6.61E-08
8.0165	6.53E-08
8.0261	6.46E-08
8.03572	6.39E-08
8.04535	6.32E-08
8.05499	6.25E-08
8.06464	6.18E-08
8.0743	6.11E-08
8.08397	6.05E-08
8.09365	5.98E-08
8.10335	5.92E-08
8.11306	5.85E-08
8.12278	5.79E-08
8.13251	5.72E-08
8.14225	5.66E-08
8.15201	5.60E-08
8.16177	5.54E-08
8.17155	5.48E-08
8.18134	5.42E-08
8.19114	5.36E-08
8.20211	5.30E-08
8.21329	5.24E-08
8.22449	5.18E-08
8.2357	5.12E-08
8.24692	5.07E-08
8.25816	5.01E-08
8.26942	4.96E-08
8.28069	4.90E-08
8.29198	4.85E-08
8.30328	4.80E-08
8.3146	4.74E-08
8.32593	4.69E-08
8.33728	4.64E-08
8.34864	4.59E-08
8.36002	4.54E-08
8.37142	4.49E-08
8.38283	4.44E-08
8.39426	4.39E-08
8.4057	4.34E-08
8.41716	4.30E-08
8.42863	4.25E-08
8.44012	4.20E-08
8.45162	4.16E-08
8.46314	4.11E-08
8.47446	4.07E-08
8.48552	4.02E-08
8.4966	3.98E-08
8.50769	3.93E-08
8.5188	3.89E-08
8.52992	3.85E-08
8.54105	3.81E-08
8.5522	3.76E-08
8.56337	3.72E-08
8.57455	3.68E-08
8.58574	3.64E-08
8.59695	3.60E-08
8.60817	3.56E-08
8.61941	3.52E-08
8.63066	3.48E-08
8.64193	3.45E-08
8.65321	3.41E-08
8.66451	3.37E-08
8.67582	3.33E-08
8.68715	3.30E-08
8.69849	3.26E-08
8.70984	3.22E-08
8.72122	3.19E-08
8.7326	3.15E-08
8.744	3.12E-08
8.75542	3.09E-08
8.76685	3.05E-08
8.77829	3.02E-08
8.78975	2.99E-08
8.80123	2.95E-08
8.81272	2.92E-08
8.82422	2.89E-08
8.83574	2.86E-08
8.84728	2.82E-08
8.85883	2.79E-08
8.87069	2.76E-08
8.88282	2.73E-08
8.89496	2.70E-08
8.90711	2.67E-08
8.91929	2.64E-08
8.93148	2.61E-08
8.94368	2.59E-08
8.95591	2.56E-08
8.96815	2.53E-08
8.9804	2.50E-08
8.99268	2.47E-08
9.00497	2.45E-08
9.01727	2.42E-08
9.0296	2.39E-08
9.04194	2.37E-08
9.0543	2.34E-08
9.06667	2.32E-08
9.07906	2.29E-08
9.09147	2.27E-08
9.1039	2.24E-08
9.11634	2.22E-08
9.1288	2.19E-08
9.14127	2.17E-08
9.15377	2.14E-08
9.16628	2.12E-08
9.17881	2.10E-08
9.19135	2.07E-08
9.20391	2.05E-08
9.21649	2.03E-08
9.22909	2.01E-08
9.2417	1.98E-08
9.25433	1.96E-08
9.26698	1.94E-08
9.27965	1.92E-08
9.29233	1.90E-08
9.30523	1.88E-08
9.319	1.86E-08
9.3328	1.84E-08
9.34661	1.82E-08
9.36044	1.80E-08
9.3743	1.78E-08
9.38817	1.76E-08
9.40207	1.74E-08
9.41598	1.72E-08
9.42992	1.70E-08
9.44388	1.68E-08
9.45785	1.66E-08
9.47185	1.65E-08
9.48587	1.63E-08
9.49991	1.61E-08
9.51397	1.59E-08
9.52805	1.57E-08
9.54216	1.56E-08
9.55628	1.54E-08
9.57042	1.52E-08
9.58459	1.51E-08
9.59878	1.49E-08
9.61298	1.47E-08
9.62721	1.46E-08
9.64146	1.44E-08
9.65573	1.43E-08
9.67002	1.41E-08
9.68434	1.40E-08
9.69818	1.38E-08
9.7113	1.36E-08
9.72444	1.35E-08
9.7376	1.34E-08
9.75077	1.32E-08
9.76397	1.31E-08
9.77718	1.29E-08
9.79041	1.28E-08
9.80366	1.26E-08
9.81692	1.25E-08
9.8302	1.24E-08
9.84351	1.22E-08
9.85683	1.21E-08
9.87016	1.20E-08
9.88352	1.18E-08
9.89689	1.17E-08
9.91028	1.16E-08
9.92369	1.14E-08
9.93712	1.13E-08
9.95057	1.12E-08
9.96403	1.11E-08
9.97751	1.09E-08
9.99416	1.08E-08
10.01472	1.07E-08
10.03533	1.06E-08
10.05598	1.05E-08
10.07667	1.04E-08
10.0974	1.03E-08
10.11817	1.01E-08
10.13899	1.00E-08
10.15985	9.92E-09
10.18075	9.81E-09
10.2017	9.70E-09
10.22269	9.60E-09
10.24372	9.49E-09
10.2648	9.39E-09
10.28592	9.29E-09
10.30673	9.19E-09
10.32759	9.09E-09
10.34848	8.99E-09
10.36942	8.89E-09
10.3904	8.79E-09
10.41143	8.70E-09
10.43249	8.60E-09
10.4536	8.51E-09
10.47476	8.42E-09
10.49595	8.33E-09
10.51719	8.23E-09
10.53847	8.15E-09
10.5595	8.06E-09
10.58037	7.97E-09
10.60128	7.88E-09
10.62223	7.80E-09
10.64322	7.71E-09
10.66425	7.63E-09
10.68533	7.54E-09
10.70644	7.46E-09
10.7276	7.38E-09
10.7488	7.30E-09
10.77004	7.22E-09
10.79133	7.14E-09
10.81265	7.06E-09
10.83402	6.99E-09
10.85543	6.91E-09
10.87688	6.84E-09
10.89838	6.76E-09
10.91999	6.69E-09
10.9419	6.61E-09
10.96385	6.54E-09
10.98585	6.47E-09
11.0079	6.40E-09
11.02998	6.33E-09
11.05211	6.26E-09
11.07429	6.19E-09
11.09651	6.13E-09
11.11878	6.06E-09
11.14109	5.99E-09
11.16344	5.93E-09
11.18584	5.86E-09
11.20828	5.80E-09
11.23077	5.74E-09
11.25331	5.67E-09
11.27589	5.61E-09
11.29851	5.55E-09
11.32118	5.49E-09
11.3439	5.43E-09
11.36553	5.37E-09
11.38702	5.31E-09
11.40856	5.26E-09
11.43013	5.20E-09
11.45175	5.14E-09
11.4734	5.09E-09
11.4951	5.03E-09
11.51684	4.97E-09
11.53862	4.92E-09
11.56044	4.87E-09
11.5823	4.81E-09
11.6042	4.76E-09
11.62614	4.71E-09
11.64813	4.66E-09
11.67016	4.61E-09
11.69223	4.56E-09
11.71434	4.51E-09
11.73649	4.46E-09
11.75868	4.41E-09
11.78092	4.36E-09
11.8032	4.31E-09
11.82552	4.27E-09
11.84788	4.22E-09
11.87029	4.17E-09
11.89273	4.13E-09
11.91522	4.08E-09
11.93776	4.04E-09
11.96033	4.00E-09
11.98295	3.95E-09
12.02227	3.91E-09
12.06455	3.87E-09
12.10697	3.83E-09
12.14954	3.79E-09
12.19226	3.75E-09
12.23513	3.71E-09
12.27815	3.67E-09
12.32133	3.63E-09
12.36465	3.59E-09
12.40813	3.55E-09
12.45176	3.51E-09
12.49555	3.48E-09
12.53948	3.44E-09
12.58358	3.40E-09
12.62782	3.37E-09
12.67223	3.33E-09
12.71679	3.30E-09
12.7615	3.26E-09
12.80637	3.23E-09
12.85141	3.19E-09
12.89659	3.16E-09
12.94194	3.13E-09
12.98745	3.09E-09
13.03312	3.06E-09
13.07895	3.03E-09
13.12494	3.00E-09
13.17109	2.96E-09
13.2174	2.93E-09
13.26388	2.90E-09
13.31052	2.87E-09
13.35732	2.84E-09
13.40429	2.81E-09
13.45142	2.78E-09
13.49872	2.75E-09
13.54619	2.72E-09
13.59382	2.69E-09
13.64162	2.66E-09
13.68959	2.64E-09
13.73772	2.61E-09
13.78603	2.58E-09
13.8345	2.55E-09
13.88315	2.53E-09
13.93197	2.50E-09
13.98096	2.47E-09
14.03012	2.45E-09
14.07945	2.42E-09
14.13617	2.39E-09
14.19672	2.37E-09
14.25753	2.35E-09
14.3186	2.32E-09
14.37994	2.30E-09
14.44153	2.27E-09
14.50339	2.25E-09
14.56552	2.23E-09
14.62791	2.20E-09
14.69057	2.18E-09
14.75349	2.16E-09
14.81669	2.14E-09
14.88016	2.11E-09
14.9439	2.09E-09
15.00791	2.07E-09
15.0722	2.05E-09
15.13676	2.03E-09
15.2016	2.01E-09
15.26671	1.98E-09
15.33211	1.96E-09
15.39778	1.94E-09
15.46374	1.92E-09
15.52998	1.90E-09
15.5965	1.88E-09
15.66331	1.86E-09
15.7304	1.84E-09
15.79778	1.83E-09
15.86545	1.81E-09
15.93341	1.79E-09
16.00166	1.77E-09
16.0702	1.75E-09
16.13904	1.73E-09
16.20817	1.71E-09
16.2776	1.70E-09
16.34732	1.68E-09
16.41735	1.66E-09
16.48767	1.64E-09
16.5583	1.63E-09
16.62922	1.61E-09
16.70046	1.59E-09
16.77199	1.58E-09
16.84383	1.56E-09
16.91598	1.54E-09
17.01306	1.53E-09
17.11257	1.51E-09
17.21267	1.50E-09
17.31335	1.49E-09
17.41462	1.47E-09
17.51648	1.46E-09
17.61894	1.44E-09
17.722	1.43E-09
17.82566	1.41E-09
17.92992	1.40E-09
18.0348	1.39E-09
18.14029	1.37E-09
18.24639	1.36E-09
18.35312	1.35E-09
18.46047	1.33E-09
18.56845	1.32E-09
18.67706	1.31E-09
18.78631	1.29E-09
18.89619	1.28E-09
19.00672	1.27E-09
19.1179	1.26E-09
19.22972	1.24E-09
19.3422	1.23E-09
19.45534	1.22E-09
19.56914	1.21E-09
19.6836	1.20E-09
19.79873	1.18E-09
19.91454	1.17E-09
20.03103	1.16E-09
20.14819	1.15E-09
20.26604	1.14E-09
20.38458	1.13E-09
20.50382	1.12E-09
20.62375	1.11E-09
20.74438	1.09E-09
20.86572	1.08E-09
20.98777	1.07E-09
21.14973	1.06E-09
21.32726	1.06E-09
21.50627	1.05E-09
21.68679	1.04E-09
21.86882	1.03E-09
22.05238	1.02E-09
22.23748	1.01E-09
22.42414	1.00E-09
22.61236	9.95E-10
22.80216	9.87E-10
22.99356	9.79E-10
23.18656	9.71E-10
23.38118	9.63E-10
23.57744	9.55E-10
23.77534	9.47E-10
23.9749	9.39E-10
24.17614	9.31E-10
24.37907	9.23E-10
24.5837	9.16E-10
24.79005	9.08E-10
24.99813	9.01E-10
25.20795	8.93E-10
25.41954	8.86E-10
25.63291	8.78E-10
25.84806	8.71E-10
26.06502	8.64E-10
26.28381	8.57E-10
26.50443	8.50E-10
26.79076	8.45E-10
27.0899	8.40E-10
27.39237	8.36E-10
27.69822	8.31E-10
28.00749	8.27E-10
28.32021	8.23E-10
28.63642	8.18E-10
28.95616	8.14E-10
29.27947	8.10E-10
29.60639	8.05E-10
29.93696	8.01E-10
30.27122	7.97E-10
30.60922	7.92E-10
30.95099	7.88E-10
31.29657	7.84E-10
31.64601	7.80E-10
31.99936	7.76E-10
32.35665	7.72E-10
32.71793	7.68E-10
33.09941	7.65E-10
33.51817	7.66E-10
33.94223	7.67E-10
34.37166	7.68E-10
34.80651	7.69E-10
35.24687	7.70E-10
35.6928	7.71E-10
36.14437	7.72E-10
36.60165	7.73E-10
37.06472	7.74E-10
37.53365	7.75E-10
38.00851	7.76E-10
38.48938	7.77E-10
38.97633	7.78E-10
39.4675	7.79E-10
39.96165	7.81E-10
40.46199	7.82E-10
40.96859	7.84E-10
41.48154	7.86E-10
42.00091	7.87E-10
42.52678	7.89E-10
43.05923	7.90E-10
43.59836	7.92E-10
44.14423	7.94E-10
44.69693	7.95E-10
45.25656	7.97E-10
45.8232	7.99E-10
46.39692	8.00E-10
46.97783	8.02E-10
47.56602	8.03E-10
48.16157	8.05E-10
48.76457	8.07E-10
49.37513	8.08E-10
49.99333	8.10E-10
50.54319	8.14E-10
51.07274	8.19E-10
51.60783	8.25E-10
52.14854	8.30E-10
52.69491	8.35E-10
53.24701	8.40E-10
53.80488	8.46E-10
54.36861	8.51E-10
54.93824	8.56E-10
55.51384	8.62E-10
56.09547	8.67E-10
56.68319	8.73E-10
57.27707	8.78E-10
57.87717	8.84E-10
58.48356	8.89E-10
59.09631	8.95E-10
59.71547	9.01E-10
60.34112	9.06E-10
60.97333	9.12E-10
61.61216	9.18E-10
62.25768	9.24E-10
62.90997	9.29E-10
63.56909	9.35E-10
64.23511	9.41E-10
64.90812	9.47E-10
65.58817	9.53E-10
66.27535	9.59E-10
66.96973	9.65E-10
67.67138	9.71E-10
68.38039	9.77E-10
69.09683	9.84E-10
69.82077	9.90E-10
70.56914	9.96E-10
71.36175	1.00E-09
72.16326	1.01E-09
72.97377	1.01E-09
73.79338	1.02E-09
74.6222	1.02E-09
75.46033	1.03E-09
76.30788	1.03E-09
77.16494	1.04E-09
78.03163	1.04E-09
78.90805	1.05E-09
79.79432	1.05E-09
80.683	1.06E-09
81.4461	1.07E-09
82.21641	1.08E-09
82.99401	1.08E-09
83.77897	1.09E-09
84.57135	1.10E-09
85.37122	1.11E-09
86.17866	1.12E-09
86.99373	1.12E-09
87.81651	1.13E-09
88.64708	1.14E-09
89.4855	1.15E-09
90.33185	1.16E-09
91.18621	1.17E-09
92.04864	1.18E-09
92.91924	1.18E-09
93.79806	1.19E-09
94.6852	1.20E-09
95.58073	1.21E-09
96.48473	1.22E-09
97.39728	1.23E-09
98.31846	1.24E-09
99.24835	1.25E-09
100.18704	1.26E-09
101.13093	1.27E-09
101.99115	1.28E-09
102.8587	1.29E-09
103.73362	1.30E-09
104.61598	1.31E-09
105.50585	1.32E-09
106.40328	1.33E-09
107.30835	1.34E-09
108.22112	1.35E-09
109.14166	1.36E-09
110.07002	1.38E-09
111.00628	1.39E-09
111.9505	1.40E-09
112.90276	1.41E-09
113.86311	1.42E-09
114.83164	1.43E-09
115.8084	1.45E-09
116.79347	1.46E-09
117.78692	1.47E-09
118.78882	1.48E-09
119.79924	1.49E-09
120.81826	1.51E-09
121.84595	1.52E-09
122.88237	1.53E-09
123.92762	1.54E-09
124.98175	1.56E-09
126.04485	1.57E-09
127.11699	1.58E-09
128.19825	1.60E-09
129.28871	1.61E-09
130.38845	1.62E-09
131.49754	1.64E-09
132.61606	1.65E-09
133.7441	1.66E-09
134.88173	1.68E-09
136.02904	1.69E-09
137.18611	1.70E-09
138.35302	1.72E-09
139.52986	1.73E-09
140.7167	1.75E-09
141.91364	1.76E-09
143.12077	1.78E-09
144.33816	1.79E-09
145.5659	1.81E-09
146.80409	1.82E-09
148.05282	1.84E-09
149.31216	1.85E-09
150.58221	1.87E-09
151.86307	1.88E-09
153.15483	1.90E-09
154.45757	1.91E-09
155.77139	1.93E-09
157.09639	1.94E-09
158.43266	1.96E-09
159.78029	1.98E-09
161.13939	1.99E-09
162.51005	2.01E-09
163.89236	2.03E-09
165.28644	2.04E-09
166.6966	2.06E-09
168.12248	2.08E-09
169.56055	2.09E-09
171.01092	2.11E-09
172.47369	2.13E-09
173.94898	2.15E-09
175.43689	2.16E-09
176.93752	2.18E-09
178.451	2.20E-09
179.97741	2.22E-09
181.51689	2.24E-09
183.06953	2.25E-09
184.63545	2.27E-09
186.21477	2.29E-09
187.80759	2.31E-09
189.41404	2.33E-09
191.03424	2.35E-09
192.66829	2.37E-09
194.31631	2.39E-09
195.97844	2.41E-09
197.65478	2.43E-09
199.34546	2.45E-09
201.0506	2.47E-09
202.77033	2.49E-09
204.50477	2.51E-09
206.25404	2.53E-09
208.01828	2.55E-09
209.7976	2.57E-09
211.59215	2.59E-09
213.40204	2.61E-09
215.22742	2.63E-09
217.06841	2.66E-09
218.92515	2.68E-09
220.79777	2.70E-09
222.68641	2.72E-09
224.59121	2.75E-09
226.51229	2.77E-09
228.44981	2.79E-09
230.4039	2.81E-09
232.37471	2.84E-09
234.36238	2.86E-09
236.36704	2.88E-09
238.38886	2.91E-09
240.42796	2.93E-09
242.48451	2.96E-09
244.55865	2.98E-09
246.6766	3.00E-09
248.82455	3.03E-09
250.99121	3.05E-09
253.17674	3.08E-09
255.3813	3.10E-09
257.60505	3.13E-09
259.84817	3.15E-09
262.11081	3.18E-09
264.39317	3.20E-09
266.69539	3.23E-09
269.01766	3.26E-09
271.36015	3.28E-09
273.72304	3.31E-09
276.10651	3.34E-09
278.51073	3.36E-09
280.93588	3.39E-09
283.38215	3.42E-09
285.84973	3.45E-09
288.33879	3.47E-09
290.84952	3.50E-09
293.38211	3.53E-09
295.93676	3.56E-09
298.51365	3.59E-09
301.11299	3.62E-09
303.73495	3.65E-09
306.37975	3.68E-09
309.04757	3.71E-09
311.73863	3.74E-09
314.45312	3.77E-09
317.19124	3.80E-09
319.95321	3.83E-09
322.73923	3.86E-09
325.54951	3.89E-09
328.38425	3.92E-09
331.24369	3.95E-09
334.12802	3.99E-09
337.03746	4.02E-09
339.97224	4.05E-09
342.93258	4.08E-09
345.91869	4.12E-09
348.93081	4.15E-09
351.96915	4.18E-09
355.03395	4.22E-09
358.12543	4.25E-09
361.24384	4.29E-09
364.3894	4.32E-09
367.56235	4.36E-09
370.76293	4.39E-09
373.99138	4.43E-09
377.24793	4.46E-09
380.53285	4.50E-09
383.84637	4.54E-09
387.18874	4.57E-09
390.56022	4.61E-09
393.96105	4.65E-09
397.3915	4.69E-09
400.85182	4.72E-09
404.34227	4.76E-09
407.86311	4.80E-09
411.41461	4.84E-09
414.99704	4.88E-09
418.61066	4.92E-09
422.25574	4.96E-09
425.93257	5.00E-09
429.64141	5.04E-09
433.38255	5.08E-09
437.15626	5.12E-09
440.96283	5.16E-09
444.80255	5.20E-09
448.6757	5.25E-09
452.58258	5.29E-09
456.52348	5.33E-09
460.4987	5.38E-09
464.50852	5.42E-09
468.55327	5.46E-09
472.63323	5.51E-09
476.74873	5.55E-09
480.90005	5.60E-09
485.08753	5.64E-09
489.31147	5.69E-09
493.57218	5.73E-09
497.87	5.78E-09
502.20525	5.83E-09
506.57824	5.88E-09
510.98931	5.92E-09
515.43879	5.97E-09
519.92701	6.02E-09
524.45432	6.07E-09
529.02105	6.12E-09
533.62754	6.17E-09
538.27414	6.22E-09
542.96121	6.27E-09
547.68908	6.32E-09
552.45813	6.37E-09
557.2687	6.42E-09
562.12117	6.47E-09
567.01588	6.53E-09
571.95322	6.58E-09
576.93354	6.63E-09
581.95724	6.69E-09
587.02468	6.74E-09
592.13624	6.80E-09
597.29231	6.85E-09
602.49328	6.91E-09
607.73954	6.96E-09
613.03148	7.02E-09
618.3695	7.08E-09
623.76288	7.13E-09
629.23341	7.19E-09
634.75192	7.25E-09
640.31883	7.31E-09
645.93456	7.37E-09
651.59954	7.42E-09
657.31421	7.48E-09
663.07899	7.55E-09
668.89433	7.61E-09
674.76068	7.67E-09
680.67847	7.73E-09
686.64816	7.79E-09
692.67021	7.85E-09
698.74507	7.92E-09
704.87321	7.98E-09
711.0551	8.05E-09
717.2912	8.11E-09
723.582	8.18E-09
729.92796	8.24E-09
736.32958	8.31E-09
742.78735	8.38E-09
749.30175	8.44E-09
755.87328	8.51E-09
762.50245	8.58E-09
769.18975	8.65E-09
775.93571	8.72E-09
782.74083	8.79E-09
789.60563	8.86E-09
796.53064	8.93E-09
803.51638	9.00E-09
810.56338	9.08E-09
817.67219	9.15E-09
824.84335	9.22E-09
832.0774	9.30E-09
839.37489	9.37E-09
846.73639	9.45E-09
854.16244	9.52E-09
861.65363	9.60E-09
869.21051	9.68E-09
876.83367	9.76E-09
884.52368	9.83E-09
892.28114	9.91E-09
900.10663	9.99E-09
908.00076	1.01E-08
915.96411	1.02E-08
923.99731	1.02E-08
932.10096	1.03E-08
940.27568	1.04E-08
948.5221	1.05E-08
956.84083	1.06E-08
965.23253	1.07E-08
973.69782	1.07E-08
982.23735	1.08E-08
990.6134	1.09E-08
998.70792	1.10E-08
1006.86858	1.11E-08
1015.09593	1.12E-08
1023.3905	1.13E-08
1031.75285	1.14E-08
1040.18353	1.15E-08
1048.6831	1.16E-08
1057.25212	1.17E-08
1065.89116	1.18E-08
1074.60079	1.19E-08
1083.38159	1.20E-08
1092.23414	1.21E-08
1101.15902	1.22E-08
1110.15683	1.23E-08
1119.22817	1.24E-08
1128.37363	1.25E-08
1137.59382	1.26E-08
1146.88935	1.27E-08
1156.26083	1.28E-08
1165.70889	1.29E-08
1175.23416	1.31E-08
1184.83725	1.32E-08
1194.51882	1.33E-08
1204.2795	1.34E-08
1214.11993	1.35E-08
1224.04077	1.36E-08
1234.04267	1.37E-08
1244.12631	1.39E-08
1254.29234	1.40E-08
1264.54144	1.41E-08
1274.87428	1.42E-08
1285.29156	1.43E-08
1295.79396	1.45E-08
1306.38218	1.46E-08
1317.05691	1.47E-08
1327.81888	1.48E-08
1338.66878	1.50E-08
1349.60733	1.51E-08
1360.63527	1.52E-08
1371.75332	1.53E-08
1382.96222	1.55E-08
1394.26271	1.56E-08
1405.65553	1.57E-08
1417.14145	1.59E-08
1428.72123	1.60E-08
1440.39562	1.61E-08
1452.16541	1.63E-08
1464.03138	1.64E-08
1475.9943	1.66E-08
1488.05497	1.67E-08
1500.2142	1.68E-08
1512.47278	1.70E-08
1524.83152	1.71E-08
1537.29126	1.73E-08
1549.8528	1.74E-08
1562.51699	1.76E-08
1575.28466	1.77E-08
1588.15666	1.79E-08
1601.13384	1.80E-08
1614.21705	1.82E-08
1627.40717	1.83E-08
1640.70508	1.85E-08
1654.11164	1.86E-08
1667.62775	1.88E-08
1681.2543	1.90E-08
1694.9922	1.91E-08
1708.84235	1.93E-08
1722.80568	1.95E-08
1736.8831	1.96E-08
1751.07556	1.98E-08
1765.38398	2.00E-08
1779.80932	2.01E-08
1794.35254	2.03E-08
1808.94773	2.05E-08
1823.54201	2.07E-08
1838.25403	2.08E-08
1853.08474	2.10E-08
1868.03511	2.12E-08
1883.10609	2.14E-08
1898.29866	2.16E-08
1913.61381	2.17E-08
1929.05251	2.19E-08
1944.61577	2.21E-08
1960.30459	2.23E-08
1976.11999	2.25E-08
1992.06298	2.27E-08
2008.1346	2.29E-08
2024.33588	2.31E-08
2040.66787	2.33E-08
2057.13162	2.35E-08
2073.7282	2.37E-08
2090.45868	2.39E-08
2107.32413	2.41E-08
2124.32566	2.43E-08
2141.46435	2.45E-08
2158.74131	2.47E-08
2176.15766	2.49E-08
2193.71452	2.51E-08
2211.41303	2.54E-08
2229.25432	2.56E-08
2247.23956	2.58E-08
2265.3699	2.60E-08
2283.64651	2.63E-08
2302.07057	2.65E-08
2320.64328	2.67E-08
2339.36582	2.69E-08
2358.23942	2.72E-08
2377.26528	2.74E-08
2396.44465	2.76E-08
2415.77874	2.79E-08
2435.26883	2.81E-08
2454.91615	2.84E-08
2474.72199	2.86E-08
2494.68761	2.88E-08
2514.81432	2.91E-08
2535.1034	2.93E-08
2555.55618	2.96E-08
2576.17396	2.99E-08
2596.95808	3.01E-08
2617.90989	3.04E-08
2639.03073	3.06E-08
2660.32197	3.09E-08
2681.78499	3.12E-08
2703.42116	3.14E-08
2725.23189	3.17E-08
2747.21859	3.20E-08
2769.38267	3.22E-08
2791.72557	3.25E-08
2814.24872	3.28E-08
2836.95359	3.31E-08
2859.84164	3.34E-08
2882.91435	3.37E-08
2906.1732	3.39E-08
2929.6197	3.42E-08
2953.25536	3.45E-08
2977.08171	3.48E-08
3001.62081	3.51E-08
3026.77795	3.54E-08
3052.14594	3.57E-08
3077.72654	3.60E-08
3103.52154	3.63E-08
3129.53272	3.66E-08
3155.76192	3.69E-08
3182.21094	3.72E-08
3208.88164	3.75E-08
3235.77587	3.79E-08
3262.89551	3.82E-08
3290.24244	3.85E-08
3317.81857	3.88E-08
3345.62582	3.91E-08
3373.66613	3.95E-08
